IL13,STAT3,0.843
IL13,ICAM1,0.768
IL13,SCARB2,0.447
IL13,FGF7,0.582
IL13,TP53,0.418
IL13,ERBB2,0.581
IL13,EGFR,0.809
IL13,IL18,0.916
IL13,PPARG,0.681
IL13,KIT,0.545
IL13,CCR5,0.654
IL13,VCAM1,0.74
IL13,CAMP,0.45
IL13,TLR3,0.599
IL13,NOD2,0.471
IL13,SRC,0.4
IL13,MUC1,0.401
IL13,CTNNB1,0.405
IL13,IRF3,0.406
IL13,AGT,0.409
IL13,TREM2,0.41
IL13,LCN2,0.416
IL13,AIF1,0.424
IL13,MMP1,0.428
IL13,CLDN2,0.43
IL13,FKBP5,0.431
IL13,TLR8,0.431
IL13,CASP3,0.441
IL13,ADIPOQ,0.446
IL13,SMAD3,0.447
IL13,IL24,0.448
IL13,BDNF,0.448
IL13,BCL2,0.452
IL13,CEBPB,0.461
IL13,HAVCR1,0.463
IL13,ACE2,0.467
IL13,SPP1,0.472
IL13,HMGB1,0.475
IL13,CD34,0.481
IL13,MMP14,0.486
IL13,SOCS1,0.497
IL13,PDCD1,0.498
IL13,ORMDL3,0.505
IL13,CXCR4,0.506
IL13,IGF1,0.51
IL13,NGF,0.516
IL13,SOCS3,0.517
IL13,TOLLIP,0.521
IL13,CX3CR1,0.533
IL13,ITGB1,0.544
IL13,CASP1,0.547
IL13,ANXA1,0.555
IL13,CD44,0.572
IL13,PTGS2,0.577
IL13,TLR7,0.579
IL13,CXCL12,0.582
IL13,CXCL2,0.585
IL13,IRF4,0.59
IL13,TRAF6,0.598
IL13,CXCR3,0.602
IL13,ALOX5,0.605
IL13,IDO1,0.607
IL13,GAPDH,0.611
IL13,TLR9,0.613
IL13,CD274,0.618
IL13,NOS2,0.622
IL13,CTLA4,0.651
IL13,CD40,0.674
IL13,LEP,0.695
IL13,HIF1A,0.696
IL13,CXCL9,0.722
IL13,MYD88,0.728
IL13,CSF1,0.733
IL13,FN1,0.735
IL13,MMP9,0.759
IL13,MAOA,0.787
IL13,POSTN,0.788
IL13,MUC5AC,0.795
IL13,TLR4,0.806
IL13,FOXP3,0.808
IL13,CXCL1,0.826
IL13,CCL5,0.834
IL13,JAK2,0.845
IL13,CD36,0.855
IL13,JAK1,0.869
IL13,STAT1,0.875
IL13,IL33,0.937
IL13,CXCL8,0.94
IL13,IL17A,0.94
IL13,IL10,0.952
IL13,TNF,0.957
IL13,IL6,0.957
BRCA1,SNAI2,0.42
BRCA1,CDH17,0.503
BRCA1,BIK,0.469
BRCA1,RBX1,0.61
BRCA1,AURKA,0.942
BRCA1,CSNK2A1,0.469
BRCA1,USP11,0.723
BRCA1,MEFV,0.448
BRCA1,AGO2,0.513
BRCA1,CHMP5,0.439
BRCA1,SETX,0.99
BRCA1,DDX5,0.764
BRCA1,CCND1,0.922
BRCA1,CDKN1B,0.506
BRCA1,SKP1,0.5
BRCA1,MLH1,0.994
BRCA1,EGR1,0.415
BRCA1,TARDBP,0.449
BRCA1,FLT3,0.486
BRCA1,ATP7B,0.457
BRCA1,NMI,0.625
BRCA1,SNAI1,0.444
BRCA1,IRF1,0.56
BRCA1,PYCARD,0.415
BRCA1,PIN1,0.574
BRCA1,TRIM28,0.606
BRCA1,FUS,0.595
BRCA1,KRAS,0.721
BRCA1,CDK7,0.765
BRCA1,CDK4,0.972
BRCA1,MDM2,0.794
BRCA1,SRSF1,0.621
BRCA1,POU5F1,0.626
BRCA1,VWF,0.425
BRCA1,UBE2K,0.908
BRCA1,CDH1,0.676
BRCA1,SMAD2,0.562
BRCA1,YY1,0.626
BRCA1,CREBBP,0.968
BRCA1,PIAS4,0.897
BRCA1,EP300,0.986
BRCA1,BRD4,0.492
BRCA1,KAT2B,0.59
BRCA1,PIK3CA,0.728
BRCA1,STAT3,0.812
BRCA1,DNMT3A,0.453
BRCA1,TP63,0.653
BRCA1,PPARGC1A,0.412
BRCA1,CDK6,0.578
BRCA1,DAXX,0.578
BRCA1,RB1,0.858
BRCA1,PML,0.72
BRCA1,TP53,0.999
BRCA1,ERBB2,0.918
BRCA1,SKP2,0.741
BRCA1,EGFR,0.8
BRCA1,ATM,0.999
BRCA1,KIT,0.511
BRCA1,FANCC,0.926
BRCA1,VCAM1,0.543
BRCA1,CIP2A,0.637
BRCA1,RICTOR,0.702
BRCA1,NPM1,0.773
BRCA1,ALDH1A1,0.436
BRCA1,WRN,0.983
BRCA1,PLK1,0.96
BRCA1,BIRC5,0.615
BRCA1,MGMT,0.625
BRCA1,CDC25A,0.929
BRCA1,CEBPB,0.427
BRCA1,MCM7,0.532
BRCA1,HLTF,0.486
BRCA1,TERT,0.646
BRCA1,CASP3,0.577
BRCA1,AURKB,0.615
BRCA1,USP9X,0.458
BRCA1,MET,0.409
BRCA1,EZH2,0.926
BRCA1,RNF168,0.982
BRCA1,SOX2,0.443
BRCA1,TCHP,0.731
BRCA1,GSK3B,0.61
BRCA1,STK11,0.74
BRCA1,PGR,0.963
BRCA1,FOXK1,0.468
BRCA1,SP1,0.665
BRCA1,CASP9,0.574
BRCA1,SMAD3,0.867
BRCA1,PDCD1,0.418
BRCA1,HSP90AA1,0.752
BRCA1,SIRT6,0.582
BRCA1,FOXO3,0.749
BRCA1,KAT5,0.85
BRCA1,HUWE1,0.524
BRCA1,SMAD4,0.596
BRCA1,FOXM1,0.651
BRCA1,ATR,0.996
BRCA1,E2F1,0.879
BRCA1,RET,0.518
BRCA1,UBE2I,0.904
BRCA1,UBE2C,0.951
BRCA1,NF1,0.876
BRCA1,CASP8,0.468
BRCA1,VCP,0.787
BRCA1,DNMT1,0.799
BRCA1,STAT1,0.958
BRCA1,ZEB1,0.445
BRCA1,E2F2,0.447
BRCA1,LMNA,0.765
BRCA1,ROS1,0.448
BRCA1,MCL1,0.432
BRCA1,TTK,0.627
BRCA1,CGAS,0.71
BRCA1,XIAP,0.536
BRCA1,PTEN,0.821
BRCA1,ABL1,0.956
BRCA1,SRC,0.66
BRCA1,RING1,0.917
BRCA1,AR,0.908
BRCA1,MAGED2,0.571
BRCA1,BCL2L1,0.448
BRCA1,BMI1,0.97
BRCA1,TRIM27,0.476
BRCA1,TP73,0.585
BRCA1,WT1,0.683
BRCA1,E2F4,0.742
BRCA1,FOXO1,0.633
BRCA1,PIR,0.465
BRCA1,CD274,0.62
BRCA1,JAK2,0.571
BRCA1,SQSTM1,0.416
BRCA1,AKT2,0.938
BRCA1,SUMO1,0.879
BRCA1,ETS1,0.49
BRCA1,IGF1,0.445
BRCA1,SPOP,0.423
BRCA1,KEAP1,0.757
BRCA1,CDK1,0.878
BRCA1,MAPK8,0.546
BRCA1,GAPDH,0.602
BRCA1,NFE2L2,0.813
BRCA1,BCL2,0.8
BRCA1,GSTP1,0.571
BRCA1,DOT1L,0.476
BRCA1,BACH1,0.563
BRCA1,KDM1A,0.717
BRCA1,RELA,0.878
BRCA1,CDKN1A,0.809
BRCA1,XPO1,0.657
BRCA1,ELAVL1,0.576
BRCA1,IL6,0.416
BRCA1,DAPK1,0.507
BRCA1,PSMD14,0.578
BRCA1,FHL2,0.665
BRCA1,UBA52,0.534
BRCA1,CHEK1,0.996
BRCA1,FGFR1,0.483
BRCA1,CD44,0.505
BRCA1,TNF,0.418
BRCA1,ESR1,0.999
BRCA1,PRMT1,0.483
BRCA1,HRAS,0.528
BRCA1,FGFR2,0.575
BRCA1,MFN2,0.43
BRCA1,BAP1,0.995
BRCA1,CDKN2A,0.832
BRCA1,NTRK1,0.415
BRCA1,RAB5C,0.424
BRCA1,PBK,0.439
BRCA1,CASP1,0.441
BRCA1,CTCF,0.443
BRCA1,DICER1,0.447
BRCA1,CD24,0.447
BRCA1,CTLA4,0.45
BRCA1,RND2,0.461
BRCA1,ABCB1,0.47
BRCA1,SNCA,0.477
BRCA1,IGF1R,0.48
BRCA1,FBXW7,0.484
BRCA1,CHMP2A,0.492
BRCA1,JAK1,0.496
BRCA1,MUC1,0.513
BRCA1,WWOX,0.537
BRCA1,UBB,0.578
BRCA1,HIF1A,0.637
BRCA1,BRAF,0.678
BRCA1,NOTCH1,0.698
BRCA1,CTNNB1,0.731
BRCA1,PIK3R1,0.766
BRCA1,BCLAF1,0.79
BRCA1,UHRF1,0.806
BRCA1,UBE2T,0.849
BRCA1,UBC,0.888
BRCA1,AKT3,0.934
BRCA1,HDAC2,0.953
BRCA1,H2AX,0.999
BRCA1,MYC,0.999
BRCA1,RAD51,0.999
EGFR,CD74,0.436
EGFR,CD4,0.64
EGFR,SNAI2,0.695
EGFR,CDH17,0.82
EGFR,DCN,0.999
EGFR,GRN,0.552
EGFR,VAMP3,0.581
EGFR,HDAC7,0.711
EGFR,TNFRSF1A,0.864
EGFR,NGFR,0.659
EGFR,MIF,0.511
EGFR,LGALS1,0.547
EGFR,HMOX1,0.419
EGFR,NFKBIA,0.688
EGFR,AURKA,0.481
EGFR,PGRMC1,0.765
EGFR,MMP2,0.693
EGFR,STUB1,0.93
EGFR,AGO2,0.956
EGFR,TGFB1,0.975
EGFR,PIK3R2,0.993
EGFR,HGF,0.98
EGFR,CHMP5,0.429
EGFR,CCL2,0.725
EGFR,COL1A1,0.655
EGFR,CCND1,0.841
EGFR,GLI1,0.566
EGFR,CDKN1B,0.736
EGFR,SPARC,0.57
EGFR,IL4,0.82
EGFR,SKP1,0.583
EGFR,NR3C1,0.87
EGFR,MLH1,0.621
EGFR,CTSD,0.468
EGFR,TTR,0.62
EGFR,EGR1,0.687
EGFR,TNFSF10,0.446
EGFR,FLT3,0.591
EGFR,LRP1,0.838
EGFR,SNAI1,0.711
EGFR,SOX4,0.41
EGFR,BMP4,0.516
EGFR,CANX,0.603
EGFR,TRAF2,0.835
EGFR,HSPB1,0.794
EGFR,APOE,0.608
EGFR,LGALS3,0.964
EGFR,SNAP25,0.523
EGFR,KRAS,0.997
EGFR,GRP,0.641
EGFR,MDM2,0.897
EGFR,SRSF1,0.586
EGFR,DAB2IP,0.433
EGFR,RIPK1,0.668
EGFR,POU5F1,0.575
EGFR,TLR2,0.933
EGFR,LRP6,0.449
EGFR,VWF,0.424
EGFR,CDH1,0.999
EGFR,CSNK1A1,0.548
EGFR,RAB11A,0.666
EGFR,SMAD7,0.406
EGFR,SMAD2,0.736
EGFR,RHEB,0.489
EGFR,CREBBP,0.653
EGFR,SLC9A3R1,0.854
EGFR,VAMP7,0.566
EGFR,PHLPP1,0.414
EGFR,PIK3R3,0.99
EGFR,PRDX1,0.673
EGFR,GAB1,0.999
EGFR,PLD2,0.588
EGFR,EP300,0.588
EGFR,NOX4,0.417
EGFR,IL1B,0.873
EGFR,BRD4,0.597
EGFR,NOTCH3,0.785
EGFR,EPAS1,0.821
EGFR,VAMP8,0.571
EGFR,KDR,0.805
EGFR,PIK3CA,0.999
EGFR,PIKFYVE,0.565
EGFR,WNT5A,0.545
EGFR,STAT3,0.998
EGFR,DNMT3A,0.436
EGFR,TP63,0.514
EGFR,ICAM1,0.877
EGFR,PPARGC1A,0.456
EGFR,RAB7A,0.52
EGFR,NRP1,0.489
EGFR,PIK3C2A,0.477
EGFR,RB1,0.52
EGFR,PXN,0.825
EGFR,FGF7,0.927
EGFR,PML,0.402
EGFR,TP53,0.943
EGFR,ERBB2,0.999
EGFR,TM4SF5,0.742
EGFR,RALB,0.455
EGFR,RAB5A,0.883
EGFR,SKP2,0.639
EGFR,IL18,0.4
EGFR,YTHDF1,0.4
EGFR,TRAF3,0.402
EGFR,KLF5,0.405
EGFR,FKBP5,0.407
EGFR,TLR9,0.411
EGFR,NUPR1,0.412
EGFR,PMAIP1,0.416
EGFR,BAX,0.418
EGFR,TAB2,0.418
EGFR,LATS1,0.419
EGFR,OTUD7B,0.421
EGFR,KIT,0.428
EGFR,ID1,0.428
EGFR,TRIB3,0.43
EGFR,PPARA,0.431
EGFR,FADD,0.436
EGFR,P2RY12,0.44
EGFR,PRKCD,0.441
EGFR,TXNIP,0.443
EGFR,HK2,0.444
EGFR,MYD88,0.445
EGFR,MITF,0.445
EGFR,ROCK2,0.447
EGFR,ROCK1,0.447
EGFR,SETD2,0.448
EGFR,HMGB1,0.449
EGFR,BTK,0.449
EGFR,TSC1,0.449
EGFR,WNT1,0.453
EGFR,VDAC1,0.453
EGFR,MUC2,0.453
EGFR,ELAVL1,0.454
EGFR,CXCL1,0.455
EGFR,SP1,0.455
EGFR,EMD,0.458
EGFR,HMGA2,0.459
EGFR,RELN,0.46
EGFR,CALR,0.469
EGFR,PBK,0.473
EGFR,GJA1,0.473
EGFR,PDCD4,0.475
EGFR,POSTN,0.477
EGFR,RAD51,0.479
EGFR,AFP,0.479
EGFR,FGFR1,0.479
EGFR,IL17A,0.479
EGFR,TRPC1,0.481
EGFR,EPHB2,0.484
EGFR,KLF4,0.485
EGFR,SGK1,0.488
EGFR,MYH11,0.489
EGFR,CYLD,0.49
EGFR,MAP4K4,0.49
EGFR,DICER1,0.492
EGFR,CFLAR,0.493
EGFR,RND3,0.493
EGFR,ROS1,0.494
EGFR,TRPV1,0.495
EGFR,WT1,0.505
EGFR,XPO1,0.507
EGFR,IDO1,0.507
EGFR,FOXP3,0.507
EGFR,NPC1L1,0.508
EGFR,DRD2,0.508
EGFR,ALDH1A3,0.508
EGFR,EIF4E,0.513
EGFR,DNMT1,0.514
EGFR,MST1,0.515
EGFR,UMOD,0.518
EGFR,RACK1,0.518
EGFR,TRPC6,0.522
EGFR,VCP,0.522
EGFR,BMI1,0.523
EGFR,CD34,0.523
EGFR,IRF4,0.525
EGFR,HNF4A,0.53
EGFR,ESRRA,0.531
EGFR,HDAC2,0.531
EGFR,VCAM1,0.532
EGFR,ZEB2,0.534
EGFR,BCLAF1,0.534
EGFR,EEF1A1,0.538
EGFR,PFKP,0.54
EGFR,STMN1,0.541
EGFR,EIF4EBP1,0.542
EGFR,KIF5B,0.543
EGFR,CASP1,0.544
EGFR,ETS1,0.545
EGFR,NPM1,0.546
EGFR,AGT,0.551
EGFR,UBQLN2,0.552
EGFR,IL33,0.552
EGFR,TNFRSF10B,0.554
EGFR,CEBPB,0.554
EGFR,DNM2,0.557
EGFR,BIRC2,0.562
EGFR,PELP1,0.563
EGFR,FOXM1,0.565
EGFR,TCHP,0.574
EGFR,GSK3B,0.574
EGFR,UBA52,0.577
EGFR,CCR5,0.578
EGFR,DIABLO-2,0.578
EGFR,H2AX,0.58
EGFR,LRRK2,0.58
EGFR,ALDH1A1,0.582
EGFR,CIP2A,0.582
EGFR,ACE2,0.583
EGFR,CDC25A,0.587
EGFR,CD40,0.588
EGFR,FAT1,0.588
EGFR,SMAD3,0.589
EGFR,MUC5AC,0.592
EGFR,SLC3A2,0.594
EGFR,CAMP,0.598
EGFR,BRAF,0.601
EGFR,CHEK1,0.601
EGFR,HSPA9,0.602
EGFR,UBB,0.603
EGFR,PKM,0.606
EGFR,RUNX2,0.607
EGFR,FGFR2,0.608
EGFR,AKT2,0.612
EGFR,CA9,0.614
EGFR,BBC3,0.616
EGFR,ABCB1,0.619
EGFR,CTSB,0.619
EGFR,BCL2L11,0.621
EGFR,CXCR4,0.627
EGFR,NTRK1,0.628
EGFR,FOXO3,0.629
EGFR,FAS,0.63
EGFR,SLC1A5,0.63
EGFR,XIAP,0.636
EGFR,RAC1,0.639
EGFR,APPL1,0.643
EGFR,CCL5,0.644
EGFR,LMNA,0.644
EGFR,ITGB3,0.65
EGFR,CASP7,0.651
EGFR,HTT,0.654
EGFR,VIM,0.655
EGFR,HUWE1,0.667
EGFR,LDLR,0.668
EGFR,FBXW7,0.674
EGFR,ZEB1,0.674
EGFR,MCL1,0.675
EGFR,ATP6V0C,0.681
EGFR,ATM,0.681
EGFR,PICALM,0.686
EGFR,CLDN1,0.688
EGFR,SLC7A11,0.691
EGFR,NFE2L2,0.691
EGFR,MAPK9,0.692
EGFR,ITGA3,0.693
EGFR,MMP1,0.694
EGFR,BIRC5,0.695
EGFR,TERT,0.697
EGFR,CTLA4,0.697
EGFR,RELA,0.701
EGFR,CD47,0.702
EGFR,SLC2A1,0.704
EGFR,PDCD1,0.705
EGFR,FOXO1,0.706
EGFR,RICTOR,0.706
EGFR,IGF2BP2,0.707
EGFR,CLTC,0.707
EGFR,PTPN22,0.708
EGFR,GSTP1,0.713
EGFR,PTPN2,0.714
EGFR,FOLR1,0.721
EGFR,SOCS1,0.728
EGFR,SNCA,0.728
EGFR,TLR3,0.729
EGFR,LCN2,0.729
EGFR,NTF4,0.731
EGFR,E2F1,0.734
EGFR,SMAD4,0.735
EGFR,IL24,0.736
EGFR,FGF21,0.737
EGFR,CASP8,0.737
EGFR,TLR4,0.739
EGFR,EZH2,0.741
EGFR,KEAP1,0.746
EGFR,CASP3,0.747
EGFR,IRS2,0.749
EGFR,CDKN1A,0.752
EGFR,CASP9,0.753
EGFR,KRT8,0.754
EGFR,SOX2,0.758
EGFR,HSP90B1,0.766
EGFR,PAK1,0.773
EGFR,STAM,0.773
EGFR,SHH,0.777
EGFR,MMP14,0.787
EGFR,ARRB1,0.787
EGFR,CXCL8,0.792
EGFR,FGF19,0.795
EGFR,PGF,0.797
EGFR,SH3BGRL,0.801
EGFR,ANXA1,0.802
EGFR,CD24,0.806
EGFR,SMURF1,0.809
EGFR,SPP1,0.812
EGFR,NEDD4L,0.818
EGFR,WWP1,0.82
EGFR,MGMT,0.821
EGFR,RET,0.826
EGFR,MMP9,0.827
EGFR,UCHL1,0.828
EGFR,MAPK8,0.83
EGFR,MAPT,0.83
EGFR,PGR,0.83
EGFR,TFRC,0.832
EGFR,PTGS2,0.836
EGFR,LEP,0.839
EGFR,BCL2,0.839
EGFR,SOCS3,0.841
EGFR,PPARG,0.843
EGFR,BCL2L1,0.847
EGFR,NF1,0.847
EGFR,RAF1,0.848
EGFR,CDK1,0.849
EGFR,IGF2,0.854
EGFR,S100A4,0.858
EGFR,LYN,0.859
EGFR,TRAF6,0.86
EGFR,ABL1,0.861
EGFR,HSPA5,0.862
EGFR,AR,0.864
EGFR,CD274,0.87
EGFR,MYC,0.875
EGFR,NOTCH1,0.877
EGFR,BDNF,0.877
EGFR,YAP1,0.884
EGFR,APP,0.889
EGFR,TNF,0.89
EGFR,EZR,0.891
EGFR,NGF,0.892
EGFR,CXCL12,0.897
EGFR,IL10,0.899
EGFR,UBC,0.899
EGFR,CDKN2A,0.91
EGFR,AP2M1,0.912
EGFR,YBX1,0.913
EGFR,HSPA1B,0.923
EGFR,YWHAZ,0.925
EGFR,LAPTM4B,0.927
EGFR,FHL2,0.929
EGFR,NEDD4,0.932
EGFR,HIF1A,0.934
EGFR,CSF1,0.941
EGFR,FN1,0.944
EGFR,GAPDH,0.955
EGFR,ANXA2,0.958
EGFR,HGS,0.964
EGFR,ITGB1,0.966
EGFR,PTEN,0.969
EGFR,JAK1,0.97
EGFR,STAT1,0.975
EGFR,IL6,0.979
EGFR,IGFBP3,0.981
EGFR,JAK2,0.986
EGFR,ESR1,0.988
EGFR,PTK6,0.989
EGFR,IGF1R,0.989
EGFR,IGF1,0.991
EGFR,GPNMB,0.991
EGFR,PIK3CB,0.993
EGFR,HRAS,0.994
EGFR,USP8,0.994
EGFR,MET,0.996
EGFR,PIK3R1,0.998
EGFR,CTNNB1,0.998
EGFR,CD44,0.998
EGFR,SHC1,0.999
EGFR,GRB2,0.999
EGFR,CAV1,0.999
EGFR,MUC1,0.999
