CD4,IFIT1,0.449
CD4,LY96,0.467
CD4,SIGLEC7,0.492
CD4,IL5RA,0.529
CD4,HSP90AB1,0.54
CD4,ALK,0.563
CD4,SRC,0.728
CD4,TLR3,0.786
CD4,BCL6,0.799
CD4,TLR2,0.814
CD4,NCAM1,0.883
CD4,CCL5,0.887
CD4,TLR4,0.902
CD4,IL7R,0.96
CD4,C1R,0.418
CD4,DNMT3A,0.442
CD4,TIMP1,0.463
CD4,DEFB4A,0.477
CD4,TBK1,0.516
CD4,MMP2,0.517
CD4,CD55,0.536
CD4,CEACAM5,0.605
CD4,TNFSF9,0.626
CD4,S1PR1,0.649
CD4,SAMHD1,0.667
CD4,ITGB7,0.728
CD4,GZMA,0.758
CD4,CD1A,0.793
CD4,CD28,0.971
CD4,PGR,0.4
CD4,S100A8,0.435
CD4,CLEC4E,0.494
CD4,NFATC2,0.714
CD4,SIRPA,0.724
CD4,CXCL13,0.818
CD4,NRAS,0.415
CD4,TREM1,0.453
CD4,PIK3R1,0.499
CD4,ITGA1,0.501
CD4,CIDEB,0.505
CD4,CARD9,0.506
CD4,HGF,0.565
CD4,BCL2L11,0.575
CD4,SH2D1A,0.581
CD4,TNFSF10,0.595
CD4,PTEN,0.602
CD4,TNFRSF10A,0.832
CD4,ITGB2,0.834
CD4,FCGR2B,0.842
CD4,IFNG,0.991
CD4,APOBEC3F,0.443
CD4,KIR2DL4,0.445
CD4,ETS1,0.456
CD4,CLEC1B,0.476
CD4,KIR3DL1,0.525
CD4,AP2B1,0.553
CD4,MAVS,0.606
CD4,MMP9,0.701
CD4,STAT1,0.891
CD4,FCGR3B,0.959
CD4,ABCB1,0.438
CD4,RORA,0.449
CD4,CHUK,0.471
CD4,HMOX1,0.519
CD4,TGFBR2,0.547
CD4,CSF1,0.67
CD4,ANXA2,0.412
CD4,RNASEL,0.414
CD4,BACE2,0.417
CD4,MAGEA1,0.432
CD4,VSIG4,0.464
CD4,H3-3B,0.524
CD4,PTGS2,0.615
CD4,LYN,0.7
CD4,PTK2B,0.736
CD4,CD40,0.924
CD4,HLA-F,0.411
CD4,TNFSF14,0.425
CD4,BDNF,0.446
CD4,DLAT,0.507
CD4,DNMT1,0.52
CD4,IFIH1,0.593
CD4,TIA1,0.621
CD4,TNFSF18,0.668
CD4,PDCD1,0.96
CD4,CD3D,0.982
CD4,RARA,0.4
CD4,SERPINB5,0.411
CD4,PSIP1,0.416
CD4,MERTK,0.458
CD4,CLEC4M,0.494
CD4,FURIN,0.749
CD4,ANPEP,0.762
CD4,PMEL,0.782
CD4,KLRD1,0.79
CD4,CD69,0.948
CD4,VCP,0.415
CD4,OLR1,0.422
CD4,PSMB8,0.438
CD4,TGFA,0.45
CD4,IAPP,0.481
CD4,TCF3,0.509
CD4,IL22RA1,0.571
CD4,THBD,0.634
CD4,NT5E,0.736
CD4,TNFRSF9,0.851
CD4,FASLG,0.868
CD4,LCP2,0.891
CD4,IL7,0.909
CD4,HLA-DQA1,0.982
CD4,CRTAM,0.426
CD4,KIR3DL2,0.479
CD4,NLRC4,0.483
CD4,NOTCH1,0.611
CD4,CD36,0.612
CD4,CTNNB1,0.7
CD4,MADCAM1,0.801
CD4,GATA3,0.899
CD4,RBX1,0.914
CD4,CDC6,0.41
CD4,SIRT1,0.448
CD4,TNFRSF10B,0.48
CD4,ICAM2,0.625
CD4,TLR1,0.672
CD4,TYRP1,0.679
CD4,CD81,0.982
CD4,DHX58,0.41
CD4,OAS1,0.416
CD4,NLRP1,0.444
CD4,TERT,0.447
CD4,EIF2AK2,0.49
CD4,FOXP2,0.507
CD4,STUB1,0.518
CD4,CDKN2A,0.565
CD4,PVR,0.571
CD4,IL23A,0.642
CD4,ARG2,0.65
CD4,NLRP3,0.65
CD4,CD83,0.754
CD4,KLRB1,0.787
CD4,PIP,0.877
CD4,IDH2,0.412
CD4,TAC1,0.416
CD4,FCER2,0.449
CD4,PTPN6,0.704
CD4,IL17RA,0.779
CD4,HLA-DRB5,0.945
CD4,RNASE2,0.415
CD4,CDK4,0.415
CD4,ATG5,0.448
CD4,OCLN,0.494
CD4,ATM,0.533
CD4,SELPLG,0.626
CD4,BMPR2,0.635
CD4,IL1R1,0.743
CD4,LILRB1,0.743
CD4,SELP,0.782
CD4,NECTIN1,0.415
CD4,TRIM21,0.47
CD4,LTBR,0.56
CD4,IL15RA,0.588
CD4,EPCAM,0.611
CD4,UCHL1,0.637
CD4,ACTB,0.777
CD4,LTA,0.777
CD4,HLA-E,0.785
CD4,AFDN,0.594
CD4,CFP,0.655
CD4,CTAG1B,0.787
CD4,MME,0.816
CD4,CTCF,0.4
CD4,RNASE3,0.458
CD4,FYB1,0.498
CD4,IL10RB,0.665
CD4,DEFA1B,0.843
CD4,CCR2,0.909
CD4,HLA-DPA1,0.977
CD4,S100A4,0.41
CD4,ACVR2B,0.424
CD4,FADD,0.425
CD4,MUC1,0.622
CD4,FOS,0.663
CD4,HLA-DMA,0.96
CD4,CD247,0.989
CD4,FLG,0.45
CD4,ITGA2,0.67
CD4,TNFSF4,0.721
CD4,TNFRSF4,0.872
CD4,CD27,0.931
CD4,AFP,0.519
CD4,SLC2A1,0.542
CD4,CXCR2,0.642
CD4,PLCG1,0.737
CD4,CD44,0.95
CD4,PRSS57,0.437
CD4,C4A,0.456
CD4,EZH2,0.481
CD4,RELA,0.546
CD4,MBL2,0.672
CD4,IL1A,0.876
CD4,STAT3,0.892
CD4,IL5,0.93
CALM3,CEACAM1,0.514
CALM3,MAPK1,0.553
CALM3,AURKA,0.474
CALM3,CSNK2A1,0.455
CALM3,MAPK14,0.478
CALM3,EGR1,0.574
CALM3,H4C6,0.491
CALM3,KCNN2,0.995
CALM3,CACNA1C,0.999
CALM3,CDK2,0.465
CALM3,PXN,0.549
CALM3,TP53,0.508
CALM3,EGFR,0.859
CALM3,CA2,0.698
CALM3,PPARG,0.423
CALM3,ROCK1,0.412
CALM3,H3C12,0.45
CALM3,CASP3,0.518
CALM3,EDN1,0.539
CALM3,MYC,0.553
CALM3,PRKG1,0.584
CALM3,BACE1,0.636
CALM3,MAPT,0.838
CALM3,DAPK3,0.857
CALM3,TTN,0.886
CALM3,ALDH7A1,0.892
CALM3,FLNA,0.942
CALM3,PRKACA,0.989
CALM3,SNCA,0.995
CALM3,HSP90AA1,0.996
CALM3,NOS3,0.999
CALM3,CAMKK2,0.999
CALM3,CAMK1G,0.943
CALM3,RIPK3,0.549
CALM3,KRAS,0.998
CALM3,KCNH2,0.689
CALM3,ICAM1,0.405
CALM3,SRI,0.865
CALM3,REN,0.532
CALM3,APP,0.52
CALM3,ACE,0.76
CALM3,MAPK8,0.411
CALM3,LDHA,0.423
CALM3,GLP1R,0.44
CALM3,H3C13,0.45
CALM3,CST3,0.452
CALM3,ADRB2,0.453
CALM3,BECN1,0.454
CALM3,HTT,0.469
CALM3,BRAF,0.476
CALM3,FGF1,0.488
CALM3,NR4A1,0.501
CALM3,ARHGEF1,0.534
CALM3,HNF1A,0.535
CALM3,IGF1R,0.592
CALM3,CYCS,0.649
CALM3,PRKCA,0.73
CALM3,GSK3B,0.812
CALM3,YWHAZ,0.837
CALM3,CAMK1D,0.961
CALM3,HRAS,0.965
CALM3,SELL,0.968
CALM3,ESR1,0.995
CALM3,FGF4,0.601
CALM3,NFKBIA,0.6
CALM3,RPS6KB1,0.471
CALM3,TPI1,0.413
CALM3,MDM2,0.556
CALM3,IL1B,0.516
CALM3,RCHY1,0.407
CALM3,LCK,0.423
CALM3,NCK1,0.432
CALM3,VDAC1,0.471
CALM3,PAWR,0.475
CALM3,FGFR1,0.497
CALM3,PRKN,0.553
CALM3,FGF9,0.606
CALM3,AGT,0.632
CALM3,EZR,0.64
CALM3,PLA2G2A,0.67
CALM3,INS,0.77
CALM3,ALB,0.789
CALM3,AKT1,0.802
CALM3,ANK2,0.859
CALM3,CALM2,0.959
CALM3,CAMK2D,0.991
CALM3,DAPK1,0.994
CALM3,PPP3CA,0.999
CALM3,CSNK2A2,0.417
CALM3,SLC9A3R1,0.566
CALM3,ERBB2,0.58
CALM3,SYK,0.411
CALM3,BCL2L1,0.429
CALM3,IGF1,0.447
CALM3,PPIA,0.464
CALM3,OAT,0.479
CALM3,IL6,0.482
CALM3,IKBKG,0.513
CALM3,ADORA2A,0.515
CALM3,RAF1,0.613
CALM3,KCNE1,0.643
CALM3,GRB2,0.65
CALM3,TJP1,0.673
CALM3,FYN,0.685
CALM3,OBSCN,0.759
CALM3,MYBPC3,0.895
CALM3,NOS1,0.999
CALM3,IL2,0.477
CALM3,PDE1B,0.973
CALM3,SYT1,0.672
CALM3,KCNMA1,0.535
CALM3,AP1G1,0.427
CALM3,PPP2R1A,0.43
CALM3,CABP1,0.445
CALM3,TXN,0.539
CALM3,MAP2K1,0.539
CALM3,FLNC,0.617
CALM3,WAS,0.624
CALM3,IRS1,0.657
CALM3,CDC42,0.694
CALM3,STIM1,0.794
CALM3,PPP1CC,0.817
CALM3,RHO,0.902
CALM3,PLCG2,0.931
CALM3,SCN2A,0.993
CALM3,SCN5A,0.999
CALM3,FKBP3,0.733
CALM3,APOE,0.4
CALM3,H3-3B,0.451
CALM3,SNAP25,0.687
CALM3,SNCAIP,0.486
CALM3,MIB1,0.403
CALM3,SLC9A1,0.991
CALM3,EGF,0.506
CALM3,RALB,0.552
CALM3,ATG5,0.403
CALM3,HDAC6,0.475
CALM3,GRK2,0.478
CALM3,JAK2,0.582
CALM3,PPP1R12A,0.608
CALM3,MTOR,0.714
CALM3,TNF,0.82
CALM3,GRK5,0.952
CALM3,FKBP4,0.613
CALM3,PFN1,0.776
CALM3,FABP4,0.459
CALM3,MCOLN1,0.663
CALM3,NEDD4,0.415
CALM3,EPHA3,0.45
CALM3,MAST2,0.471
CALM3,MYH7,0.508
CALM3,CNR1,0.582
CALM3,PDE4D,0.61
CALM3,FKBP1A,0.994
CALM3,TRPM4,0.697
CALM3,CRHR1,0.419
CALM3,NADK,0.451
CALM3,MEF2A,0.607
CALM3,FN1,0.659
CALM3,STK11,0.68
CALM3,PLEC,0.685
CALM3,S100A1,0.789
CALM3,KCNQ1,0.999
CALM3,RAB11A,0.446
CALM3,NBR1,0.428
CALM3,UBR5,0.463
CALM3,NEB,0.492
CALM3,GRB7,0.513
CALM3,IDH1,0.537
CALM3,DPYSL2,0.576
CALM3,GCG,0.634
CALM3,CIB1,0.648
CALM3,CALR,0.713
CALM3,STIM2,0.743
CALM3,CBS,0.768
CALM3,HSP90AB1,0.995
CALM3,ITPKA,0.944
CALM3,UCHL1,0.52
CALM3,DNM1,0.408
CALM3,SCN4B,0.41
CALM3,VAV1,0.461
CALM3,ADCY10,0.463
CALM3,MSN,0.598
CALM3,NCS1,0.604
CALM3,PTK2B,0.686
CALM3,DMD,0.838
CALM3,CACNA1B,0.978
CALM3,MYO10,0.985
CALM3,CFTR,0.431
CALM3,MYH9,0.655
CALM3,PIK3C3,0.978
CALM3,SMAD2,0.604
CALM3,GJA1,0.81
CALM3,H3-4,0.45
CALM3,PLA2G10,0.502
CALM3,RRAD,0.525
CALM3,HSPA1B,0.551
CALM3,JUN,0.582
CALM3,EEA1,0.589
CALM3,NOS2,0.999
CALM3,PYGL,0.864
CALM3,IFNG,0.446
CALM3,PPP3R1,0.98
CALM3,S100A11,0.53
CALM3,HNRNPH1,0.422
CALM3,VCP,0.464
CALM3,OBSL1,0.471
CALM3,EPB41,0.817
CALM3,SRF,0.4
CALM3,RASA1,0.645
CALM3,PI4KB,0.41
CALM3,TUBB,0.425
CALM3,DLG1,0.457
CALM3,S100A6,0.561
CALM3,LYN,0.592
CALM3,MBP,0.988
CALM3,NTRK2,0.708
CALM3,GRIA2,0.434
CALM3,VAPB,0.499
CALM3,GAPDH,0.684
CALM3,TBC1D4,0.686
CALM3,CASK,0.737
CALM3,FKBP8,0.818
CALM3,IQSEC1,0.936
CALM3,DLG4,0.989
CALM3,PPARGC1A,0.434
CALM3,GJD2,0.561
CALM3,LALBA,0.414
CALM3,RPS6KA1,0.464
CALM3,GRM3,0.496
CALM3,PDYN,0.548
CALM3,MYO6,0.666
CALM3,RAC1,0.443
CALM3,HIF1A,0.446
CALM3,CTH,0.525
CALM3,FAS,0.667
CALM3,RHOA,0.809
CALM3,TRPC3,0.846
CALM3,NRAS,0.959
CALM3,KCNE3,0.972
CALM3,REM1,0.633
CALM3,VCL,0.426
CALM3,MAPK12,0.621
CALM3,CHGA,0.524
CALM3,UBE2K,0.53
CALM3,PPP1R3A,0.685
CALM3,DYRK2,0.417
CALM3,LGALS4,0.418
CALM3,KCND3,0.433
CALM3,DYNLL1,0.439
CALM3,UBE2I,0.451
CALM3,CASKIN1,0.461
CALM3,ATP2A2,0.59
CALM3,RGS19,0.62
CALM3,S100B,0.658
CALM3,PPP1R3B,0.658
CALM3,BCL2,0.677
CALM3,ACE2,0.693
CALM3,THOP1,0.844
CALM3,NFKB1,0.652
CALM3,GLUL,0.403
CALM3,GABRB3,0.411
CALM3,HTR2A,0.453
CALM3,GRK4,0.464
CALM3,ANTXR1,0.483
CALM3,PDE5A,0.518
CALM3,DCLK1,0.772
CALM3,SCN4A,0.989
CALM3,DUSP1,0.726
CALM3,KCNQ4,0.972
CALM3,GPX7,0.426
CALM3,BIN1,0.435
CALM3,AKT2,0.568
CALM3,DYRK1A,0.603
CALM3,PICK1,0.617
CALM3,HSPA5,0.637
CALM3,SYN3,0.678
CALM3,SRC,0.858
CALM3,ADAM10,0.557
CALM3,MYO5C,0.628
CALM3,TFAM,0.418
CALM3,CAPN3,0.586
CALM3,NFATC1,0.786
CALM3,NGF,0.868
CALM3,GRASP,0.507
CALM3,PDE4A,0.566
CALM3,ATP2B4,0.983
CALM3,CDH1,0.568
CALM3,YWHAE,0.658
CALM3,FGF10,0.604
CALM3,MAPK7,0.409
CALM3,H3-5,0.45
CALM3,GRM8,0.528
CALM3,AGTR1,0.653
CALM3,TRPV6,0.976
CALM3,SIRT1,0.429
CALM3,RPL19,0.541
CALM3,HDAC4,0.741
CALM3,ANK1,0.888
CALM3,AFDN,0.411
CALM3,YWHAB,0.464
CALM3,MEF2B,0.486
CALM3,ACTN2,0.784
CALM3,HSPA8,0.723
CALM3,DRD2,0.756
CALM3,ASPH,0.811
CALM3,GPX3,0.409
CALM3,SPTA1,0.471
CALM3,GABARAPL1,0.484
CALM3,PPARA,0.595
CALM3,PHGDH,0.603
CALM3,NFATC2,0.777
CALM3,PPP1CA,0.799
CALM3,HNRNPH2,0.411
CALM3,PTEN,0.451
CALM3,MCU,0.49
CALM3,PIK3R1,0.513
CALM3,EEF2,0.821
CALM3,NUDT9,0.433
CALM3,CHD7,0.659
CALM3,GRM5,0.688
CALM3,FGF12,0.917
CALM3,ITPR3,0.985
CALM3,CAMK2G,0.993
CALM3,RGS2,0.604
CALM3,IQGAP2,0.938
CALM3,NDEL1,0.457
CALM3,SHH,0.491
CALM3,CLTC,0.499
CALM3,CFL1,0.859
CALM3,WASL,0.551
CALM3,CASQ2,0.743
CALM3,CASQ1,0.421
CALM3,CSNK2B,0.435
CALM3,CEP55,0.459
CALM3,RPS6KA3,0.407
CALM3,CTNNB1,0.528
CALM3,RGS1,0.587
CALM3,FLNB,0.662
CALM3,PVALB,0.783
CALM3,KNG1,0.595
CALM3,CALB1,0.593
CALM3,DSP,0.424
CALM3,DCX,0.549
CALM3,CHUK,0.657
CALM3,GNAO1,0.424
CALM3,RACK1,0.6
CALM3,FOS,0.672
CALM3,SCN9A,0.778
CALM3,MAPK3,0.673
CALM3,ELAVL1,0.49
CALM3,GRIN2B,0.91
CALM3,CSTB,0.408
CALM3,PTGS2,0.411
CALM3,DNM1L,0.573
CALM3,PHKG2,0.973
CALM3,SPTAN1,0.963
CALM3,FKBP1B,0.986
CALM3,OCM,0.588
CALM3,TRPA1,0.767
CALM3,SIAH1,0.502
CALM3,HPCA,0.508
CALM3,FGF18,0.601
CALM3,PRKCD,0.468
CALM3,ANTXR2,0.486
CALM3,NFATC4,0.719
CALM3,MYLK,0.999
CALM3,PLCB2,0.716
CALM3,GZMM,0.401
CALM3,PRDX5,0.474
CALM3,AMPH,0.409
CALM3,SPTBN1,0.606
CALM3,CD44,0.623
CALM3,GRIN2A,0.901
CALM3,TXN2,0.466
CALM3,ARF3,0.451
CALM3,PPM1K,0.498
CALM3,NEDD4L,0.561
CALM3,TUBA1B,0.421
CALM3,ANXA2,0.573
CALM3,CYBB,0.573
CALM3,BAG5,0.597
CALM3,PTH1R,0.732
CALM3,TRPV4,0.796
CALM3,PLEK,0.52
CALM3,CD33,0.435
CALM3,COL18A1,0.443
CALM3,MYO3A,0.542
CALM3,ANXA8,0.592
CALM3,CAMK2A,0.999
CALM3,PYGB,0.876
CALM3,CALCR,0.441
CALM3,ORAI1,0.979
CALM3,YWHAQ,0.521
CALM3,BDNF,0.746
CALM3,CKB,0.845
CALM3,DAPK2,0.991
CALM3,RYR3,0.996
CALM3,MAPK13,0.435
CALM3,PLCG1,0.942
CALM3,CNP,0.524
CALM3,CHN2,0.472
CALM3,CAMK1,0.998
CALM3,ACTG1,0.453
CALM3,CIRBP,0.482
CALM3,IKBKB,0.541
CALM3,CTTN,0.555
CALM3,ACTB,0.636
CALM3,CACNA1E,0.971
CALM3,CACNA1A,0.977
CALM3,EEF1A2,0.677
CALM3,LCP1,0.538
CALM3,LY96,0.418
CALM3,CASR,0.493
CALM3,PRKAR1A,0.529
CALM3,TPM1,0.623
CALM3,GJB1,0.937
CALM3,IQGAP1,0.996
CALM3,TRIM63,0.628
CALM3,TRPV3,0.715
CALM3,RALA,0.827
CALM3,PYGM,0.868
CALM3,UBE2S,0.52
CALM3,TNFRSF10B,0.485
CALM3,CA3,0.432
CALM3,CAPN1,0.447
CALM3,FGF20,0.606
CALM3,EEF2K,0.987
CALM3,ITPKC,0.428
CALM3,COMP,0.442
CALM3,TRAF3,0.437
CALM3,LRRK2,0.471
CALM3,MYO7B,0.604
CALM3,SLC29A1,0.686
CALM3,CDK4,0.725
CALM3,DYNC1H1,0.459
CALM3,HSPA9,0.583
CALM3,RGN,0.729
CALM3,MAPK11,0.455
CALM3,STAT3,0.607
CALM3,SLC9A3R2,0.435
CALM3,CACNB4,0.463
CALM3,AIF1,0.489
CALM3,RASGRP1,0.507
CALM3,CAMTA1,0.765
CALM3,RCVRN,0.523
CALM3,IQCG,0.922
CALM3,PRKD3,0.465
CALM3,MYO5A,0.817
CALM3,DIRAS2,0.41
CALM3,MAP3K7,0.433
CALM3,PPIC,0.523
CALM3,ARHGDIB,0.405
CALM3,RNF2,0.408
CALM3,GPX2,0.411
CALM3,CAPNS1,0.552
CALM3,MYH10,0.617
CALM3,TMSB4X,0.521
CALM3,GEM,0.524
CALM3,GRIN1,0.996
CALM3,PRKCB,0.549
CALM3,GRM7,0.655
CALM3,GPX5,0.412
CALM3,RELA,0.431
CALM3,CAPN13,0.557
CALM3,RGS10,0.641
MET,EGR1,0.537
MET,CDK6,0.45
MET,PXN,0.49
MET,TP53,0.804
MET,RPS27A,0.531
MET,EGFR,0.996
MET,ST14,0.534
MET,INPPL1,0.51
MET,ARF6,0.728
MET,MMP14,0.418
MET,CASP3,0.708
MET,LGALS9,0.402
MET,DPP4,0.457
MET,UBC,0.569
MET,MYC,0.672
MET,HSP90AA1,0.768
MET,CXCL12,0.902
MET,PTPN1,0.954
MET,SMAD2,0.561
MET,EGF,0.945
MET,RND1,0.68
MET,BRCA1,0.409
MET,SMAD3,0.43
MET,CTLA4,0.471
MET,BCL2L1,0.495
MET,UBB,0.532
MET,JUN,0.541
MET,RET,0.559
MET,EEA1,0.57
MET,SDC4,0.6
MET,IGF1R,0.629
MET,FCGR3A,0.664
