IFNG,CDKN2A,0.504
IFNG,ADAM17,0.507
IFNG,HSP90AA1,0.508
IFNG,TGFBR2,0.509
IFNG,AGER,0.509
IFNG,BRAF,0.51
IFNG,NOS3,0.51
IFNG,ITGB1,0.511
IFNG,RARRES2,0.511
IFNG,BCL2L11,0.514
IFNG,FOXO1,0.514
IFNG,VWF,0.515
IFNG,NFE2L2,0.515
IFNG,CHUK,0.518
IFNG,CTSB,0.519
IFNG,IFI16,0.52
IFNG,CD46,0.523
IFNG,EZH2,0.523
IFNG,KDR,0.523
IFNG,RUNX3,0.526
IFNG,S1PR1,0.526
IFNG,TREM1,0.528
IFNG,CASP9,0.529
IFNG,SMAD2,0.539
IFNG,NFATC1,0.54
IFNG,ENG,0.541
IFNG,MAVS,0.542
IFNG,KRAS,0.543
IFNG,ELANE,0.545
IFNG,LYN,0.547
IFNG,CEBPB,0.547
IFNG,APP,0.55
IFNG,MAPK9,0.55
IFNG,NEFL,0.551
IFNG,CLDN1,0.552
IFNG,ESR1,0.552
IFNG,WNT5A,0.556
IFNG,GFAP,0.566
IFNG,IL24,0.567
IFNG,IL37,0.567
IFNG,TBK1,0.569
IFNG,DEFB4A,0.57
IFNG,PRKCD,0.571
IFNG,CDH1,0.572
IFNG,PPARA,0.574
IFNG,HSPD1,0.576
IFNG,PIK3CG,0.577
IFNG,SMAD3,0.577
IFNG,IKBKB,0.58
IFNG,ZFP36,0.581
IFNG,PTPN6,0.585
IFNG,RELA,0.585
IFNG,ADIPOQ,0.588
IFNG,CD47,0.589
IFNG,COL18A1,0.589
IFNG,HAVCR1,0.591
IFNG,CTSS,0.594
IFNG,AIM2,0.595
IFNG,CAV1,0.595
IFNG,LILRB1,0.595
IFNG,PTEN,0.596
IFNG,IKBKG,0.596
IFNG,IRS1,0.597
IFNG,TGFB2,0.597
IFNG,CALR,0.597
IFNG,TJP1,0.598
IFNG,CGAS,0.599
IFNG,C3,0.603
IFNG,TFRC,0.604
IFNG,BDNF,0.604
IFNG,CD36,0.607
IFNG,AGT,0.607
IFNG,SRC,0.607
IFNG,NGF,0.607
IFNG,CD24,0.608
IFNG,KIT,0.609
IFNG,BCL2L1,0.609
IFNG,MTOR,0.61
IFNG,CAMP,0.611
IFNG,FGF7,0.616
IFNG,ITGB2,0.62
IFNG,CASP8,0.626
IFNG,TNFSF11,0.629
IFNG,TNFSF10,0.633
IFNG,FN1,0.641
IFNG,SLC11A1,0.645
IFNG,ERBB2,0.647
IFNG,CCN2,0.655
IFNG,MAPK8,0.658
IFNG,MYC,0.659
IFNG,HIF1A,0.665
IFNG,BTK,0.669
IFNG,NLRP3,0.669
IFNG,IL1RN,0.671
IFNG,LEP,0.671
IFNG,PPARG,0.671
IFNG,HLA-B,0.673
IFNG,LGALS9,0.677
IFNG,ISG15,0.678
IFNG,ENTPD1,0.681
IFNG,CX3CR1,0.691
IFNG,DDX58,0.693
IFNG,FAS,0.694
IFNG,CD34,0.695
IFNG,FLT3,0.697
IFNG,IRF4,0.7
IFNG,KITLG,0.701
IFNG,TREM2,0.705
IFNG,MMP1,0.706
IFNG,CXCR4,0.711
IFNG,JUN,0.711
IFNG,CXCL12,0.713
IFNG,CTNNB1,0.713
IFNG,MUC1,0.72
IFNG,TLR8,0.722
IFNG,ACE2,0.724
IFNG,LCN2,0.725
IFNG,IL12B,0.74
IFNG,VCAM1,0.748
IFNG,MMP9,0.751
IFNG,SPP1,0.752
IFNG,IGF1,0.754
IFNG,TNFSF13B,0.765
IFNG,CD209,0.768
IFNG,MAPK14,0.769
IFNG,NOD2,0.77
IFNG,EIF2AK2,0.775
IFNG,IL33,0.778
IFNG,LEPR,0.778
IFNG,CSF1,0.79
IFNG,HMGB1,0.792
IFNG,GAPDH,0.794
IFNG,BCL2,0.795
IFNG,IRF3,0.798
IFNG,CXCL5,0.803
IFNG,PTGS2,0.816
IFNG,AKT1,0.817
IFNG,CASP3,0.825
IFNG,TRAF6,0.831
IFNG,NRP1,0.833
IFNG,TP53,0.834
IFNG,APOE,0.838
IFNG,KLRK1,0.841
IFNG,LGALS3,0.844
IFNG,MAPK3,0.846
IFNG,NOS2,0.862
IFNG,NCAM1,0.863
IFNG,IL6ST,0.865
IFNG,TLR7,0.867
IFNG,EGFR,0.876
IFNG,CD44,0.883
IFNG,TLR3,0.884
IFNG,SOCS3,0.886
IFNG,CXCL1,0.887
IFNG,TLR9,0.891
IFNG,CASP1,0.893
IFNG,IL6R,0.896
IFNG,CD274,0.899
IFNG,MYD88,0.899
IFNG,ICAM1,0.902
IFNG,STAT3,0.907
IFNG,CXCR3,0.914
IFNG,PDCD1,0.915
IFNG,IRF1,0.917
IFNG,SOCS1,0.917
IFNG,TLR2,0.918
IFNG,CD40LG,0.919
IFNG,CCR5,0.92
IFNG,CCL5,0.921
IFNG,IL7R,0.926
IFNG,CD40,0.927
IFNG,IDO1,0.93
IFNG,IL15,0.939
IFNG,TLR4,0.946
IFNG,CXCL9,0.948
IFNG,IL18,0.949
IFNG,IFNB1,0.95
IFNG,CTLA4,0.951
IFNG,IL23R,0.959
IFNG,CXCL8,0.961
IFNG,IL13,0.961
IFNG,IL2RA,0.967
IFNG,IL17A,0.978
IFNG,FOXP3,0.982
IFNG,IL6,0.983
IFNG,STAT1,0.986
IFNG,IL4,0.99
IFNG,TNF,0.991
IFNG,JAK1,0.993
IFNG,IL10,0.995
IFNG,JAK2,0.998
IFNG,IL1B,0.998
IL13,CX3CL1,0.641
IL13,CD4,0.931
IL13,TNFRSF1A,0.66
IL13,MIF,0.448
IL13,HMOX1,0.855
IL13,NFKBIA,0.477
IL13,MMP2,0.616
IL13,TGFB1,0.816
IL13,HGF,0.655
IL13,SERPINE1,0.442
IL13,CCL2,0.932
IL13,NFKB1,0.584
IL13,SPI1,0.436
IL13,IL23A,0.489
IL13,MAPK14,0.511
IL13,IL12B,0.603
IL13,IL4,0.993
IL13,KLRK1,0.48
IL13,TNFSF10,0.412
IL13,IRF1,0.629
IL13,C3,0.404
IL13,APOE,0.636
IL13,GDF15,0.506
IL13,LGALS3,0.443
IL13,IL1RN,0.702
IL13,TLR2,0.702
IL13,MMP13,0.579
IL13,CDH1,0.435
IL13,SMAD7,0.481
IL13,SMAD2,0.403
IL13,MAPK3,0.487
IL13,IL37,0.447
IL13,IL1B,0.953
IL13,STAT3,0.843
IL13,ICAM1,0.768
IL13,FGF7,0.582
IL13,TP53,0.418
IL13,ERBB2,0.581
IL13,EGFR,0.809
IL13,IL18,0.916
IL13,PPARG,0.681
IL13,KIT,0.545
IL13,CCR5,0.654
IL13,VCAM1,0.74
IL13,CXCL5,0.606
IL13,CAMP,0.45
IL13,IL15,0.871
IL13,TLR3,0.599
IL13,NOD2,0.471
IL13,IL12A,0.55
IL13,DEFB4A,0.432
IL13,IRS1,0.526
IL13,SRC,0.4
IL13,TJP1,0.4
IL13,MUC1,0.401
IL13,CTNNB1,0.405
IL13,IRF3,0.406
IL13,AGT,0.409
IL13,DDX58,0.41
IL13,TREM2,0.41
IL13,IKBKB,0.413
IL13,LCN2,0.416
IL13,ENTPD1,0.418
IL13,MMP1,0.428
IL13,FKBP5,0.431
IL13,TLR8,0.431
IL13,CASP3,0.441
IL13,HSPA8,0.444
IL13,ADIPOQ,0.446
IL13,SMAD3,0.447
IL13,ELANE,0.447
IL13,IL24,0.448
IL13,BDNF,0.448
IL13,CCN2,0.45
IL13,BCL2,0.452
IL13,TNFSF11,0.454
IL13,CEBPB,0.461
IL13,HAVCR1,0.463
IL13,ACE2,0.467
IL13,SPP1,0.472
IL13,HMGB1,0.475
IL13,NLRP3,0.481
IL13,CD34,0.481
IL13,MMP14,0.486
IL13,SOCS1,0.497
IL13,PDCD1,0.498
IL13,TGFB2,0.502
IL13,HSPD1,0.503
IL13,CXCR4,0.506
IL13,KITLG,0.507
IL13,CD209,0.51
IL13,IGF1,0.51
IL13,TNFSF13B,0.511
IL13,NGF,0.516
IL13,SOCS3,0.517
IL13,CX3CR1,0.533
IL13,ITGB1,0.544
IL13,JUN,0.544
IL13,CASP1,0.547
IL13,ANXA1,0.555
IL13,CD44,0.572
IL13,PTGS2,0.577
IL13,TLR7,0.579
IL13,AKT1,0.58
IL13,CXCL12,0.582
IL13,IRF4,0.59
IL13,TRAF6,0.598
IL13,CXCR3,0.602
IL13,ALOX5,0.605
IL13,IDO1,0.607
IL13,GAPDH,0.611
IL13,TLR9,0.613
IL13,CD274,0.618
IL13,ITGB2,0.618
IL13,IFNB1,0.622
IL13,NOS2,0.622
IL13,CTLA4,0.651
IL13,CD40,0.674
IL13,NCAM1,0.68
IL13,LEP,0.695
IL13,HIF1A,0.696
IL13,LEPR,0.71
IL13,CD40LG,0.719
IL13,CXCL9,0.722
IL13,MYD88,0.728
IL13,CSF1,0.733
IL13,FN1,0.735
IL13,MMP9,0.759
IL13,MAOA,0.787
IL13,POSTN,0.788
IL13,MUC5AC,0.795
IL13,TLR4,0.806
IL13,FOXP3,0.808
IL13,IL6ST,0.822
IL13,CXCL1,0.826
IL13,IL23R,0.83
IL13,CCL5,0.834
IL13,JAK2,0.845
IL13,CD36,0.855
IL13,JAK1,0.869
IL13,IL7R,0.872
IL13,STAT1,0.875
IL13,IL2RA,0.905
IL13,IL6R,0.92
IL13,IL33,0.937
IL13,CXCL8,0.94
IL13,IL17A,0.94
IL13,IL10,0.952
IL13,TNF,0.957
IL13,IL6,0.957
BRCA1,SNAI2,0.42
BRCA1,CBX5,0.7
BRCA1,SIRT1,0.777
BRCA1,MAPK1,0.516
BRCA1,RBX1,0.61
BRCA1,AURKA,0.942
BRCA1,CSNK2A1,0.469
BRCA1,TSC2,0.451
BRCA1,MEFV,0.448
BRCA1,AGO2,0.513
BRCA1,DDX5,0.764
BRCA1,NFKB1,0.726
BRCA1,CCND1,0.922
BRCA1,CDKN1B,0.506
BRCA1,SKP1,0.5
BRCA1,MLH1,0.994
BRCA1,EGR1,0.415
BRCA1,TARDBP,0.449
BRCA1,FLT3,0.486
BRCA1,ATP7B,0.457
BRCA1,SNAI1,0.444
BRCA1,IRF1,0.56
BRCA1,PYCARD,0.415
BRCA1,PIN1,0.574
BRCA1,TRIM28,0.606
BRCA1,FUS,0.595
BRCA1,TERF2,0.935
BRCA1,KRAS,0.721
BRCA1,CDK4,0.972
BRCA1,MDM2,0.794
BRCA1,SRSF1,0.621
BRCA1,POU5F1,0.626
BRCA1,VWF,0.425
BRCA1,CDH1,0.676
BRCA1,SMAD2,0.562
BRCA1,YY1,0.626
BRCA1,CREBBP,0.968
BRCA1,CCNE1,0.718
BRCA1,MAPK3,0.566
BRCA1,EP300,0.986
BRCA1,BRD4,0.492
BRCA1,KAT2B,0.59
BRCA1,PIK3CA,0.728
BRCA1,CUL3,0.709
BRCA1,STAT3,0.812
BRCA1,DNMT3A,0.453
BRCA1,TP63,0.653
BRCA1,PPARGC1A,0.412
BRCA1,CDK6,0.578
BRCA1,DAXX,0.578
BRCA1,RB1,0.858
BRCA1,PML,0.72
BRCA1,TP53,0.999
BRCA1,ERBB2,0.918
BRCA1,SKP2,0.741
BRCA1,EGFR,0.8
BRCA1,ATM,0.999
BRCA1,KIT,0.511
BRCA1,HOXB13,0.584
BRCA1,U2AF1,0.554
BRCA1,VCAM1,0.543
BRCA1,CIP2A,0.637
BRCA1,NPM1,0.773
BRCA1,ALDH1A1,0.436
BRCA1,WRN,0.983
BRCA1,PLK1,0.96
BRCA1,TPX2,0.922
BRCA1,BIRC5,0.615
BRCA1,MGMT,0.625
BRCA1,CDC25A,0.929
BRCA1,CEBPB,0.427
BRCA1,MCM7,0.532
BRCA1,TERT,0.646
BRCA1,ERCC4,0.914
BRCA1,CASP3,0.577
BRCA1,PABPC1,0.571
BRCA1,PRKDC,0.955
BRCA1,AURKB,0.615
BRCA1,USP9X,0.458
BRCA1,MET,0.409
BRCA1,EZH2,0.926
BRCA1,SOX2,0.443
BRCA1,GSK3B,0.61
BRCA1,STK11,0.74
BRCA1,PGR,0.963
BRCA1,PPP1CA,0.869
BRCA1,SP1,0.665
BRCA1,CASP9,0.574
BRCA1,SMAD3,0.867
BRCA1,PDCD1,0.418
BRCA1,HSP90AA1,0.752
BRCA1,SIRT6,0.582
BRCA1,FOXO3,0.749
BRCA1,KAT5,0.85
BRCA1,HUWE1,0.524
BRCA1,SMARCB1,0.709
BRCA1,SMAD4,0.596
BRCA1,HNRNPA1,0.737
BRCA1,FOXM1,0.651
BRCA1,ATR,0.996
BRCA1,SMARCA4,0.983
BRCA1,ESR2,0.646
BRCA1,E2F1,0.879
BRCA1,RET,0.518
BRCA1,UBE2I,0.904
BRCA1,UBE2C,0.951
BRCA1,IGF2R,0.479
BRCA1,RASSF1,0.621
BRCA1,NF1,0.876
BRCA1,CASP8,0.468
BRCA1,VCP,0.787
BRCA1,DNMT1,0.799
BRCA1,STAT1,0.958
BRCA1,ZEB1,0.445
BRCA1,MTOR,0.497
BRCA1,BECN1,0.603
BRCA1,PARP1,0.974
BRCA1,PRKN,0.475
BRCA1,IFI16,0.953
BRCA1,LMNA,0.765
BRCA1,ROS1,0.448
BRCA1,MKI67,0.757
BRCA1,MCL1,0.432
BRCA1,TTK,0.627
BRCA1,CGAS,0.71
BRCA1,XIAP,0.536
BRCA1,JUN,0.794
BRCA1,PTEN,0.821
BRCA1,NCOA3,0.697
BRCA1,ABL1,0.956
BRCA1,HDAC1,0.958
BRCA1,SRC,0.66
BRCA1,AR,0.908
BRCA1,BCL2L1,0.448
BRCA1,BMI1,0.97
BRCA1,TP73,0.585
BRCA1,WT1,0.683
BRCA1,FOXO1,0.633
BRCA1,CD274,0.62
BRCA1,JAK2,0.571
BRCA1,CHEK2,0.999
BRCA1,SQSTM1,0.416
BRCA1,AKT2,0.938
BRCA1,SUMO1,0.879
BRCA1,ETS1,0.49
BRCA1,IGF1,0.445
BRCA1,SPOP,0.423
BRCA1,KEAP1,0.757
BRCA1,CDK1,0.878
BRCA1,MAPK8,0.546
BRCA1,CYP19A1,0.6
BRCA1,GAPDH,0.602
BRCA1,NFE2L2,0.813
BRCA1,BCL2,0.8
BRCA1,GSTP1,0.571
BRCA1,KDM1A,0.717
BRCA1,RELA,0.878
BRCA1,CDKN1A,0.809
BRCA1,XPO1,0.657
BRCA1,ELAVL1,0.576
BRCA1,IL6,0.416
BRCA1,DAPK1,0.507
BRCA1,CHEK1,0.996
BRCA1,FGFR1,0.483
BRCA1,CD44,0.505
BRCA1,TNF,0.418
BRCA1,EWSR1,0.662
BRCA1,ESR1,0.999
BRCA1,PRMT1,0.483
BRCA1,HRAS,0.528
BRCA1,FGFR2,0.575
BRCA1,MFN2,0.43
BRCA1,BAP1,0.995
BRCA1,FHIT,0.492
BRCA1,CDKN2A,0.832
BRCA1,NTRK1,0.415
BRCA1,CASP1,0.441
BRCA1,CTCF,0.443
BRCA1,DICER1,0.447
BRCA1,CD24,0.447
BRCA1,CTLA4,0.45
BRCA1,ABCB1,0.47
BRCA1,SNCA,0.477
BRCA1,IGF1R,0.48
BRCA1,FBXW7,0.484
BRCA1,JAK1,0.496
BRCA1,MUC1,0.513
BRCA1,WWOX,0.537
BRCA1,HNRNPC,0.556
BRCA1,UBB,0.578
BRCA1,HSPA8,0.617
BRCA1,IKBKB,0.623
BRCA1,HIF1A,0.637
BRCA1,BRAF,0.678
BRCA1,NOTCH1,0.698
BRCA1,CTNNB1,0.731
BRCA1,KPNA2,0.747
BRCA1,PIK3R1,0.766
BRCA1,UHRF1,0.806
BRCA1,UBC,0.888
BRCA1,AKT3,0.934
BRCA1,HDAC2,0.953
BRCA1,AKT1,0.993
BRCA1,H2AX,0.999
BRCA1,MYC,0.999
BRCA1,RAD51,0.999
EGFR,CD74,0.436
EGFR,CD4,0.64
EGFR,SNAI2,0.695
EGFR,DCN,0.999
EGFR,GRN,0.552
EGFR,TNFRSF1A,0.864
EGFR,NGFR,0.659
EGFR,ITGB4,0.776
EGFR,SIRT1,0.498
EGFR,MIF,0.511
EGFR,MAPK1,0.612
EGFR,LGALS1,0.547
EGFR,HMOX1,0.419
EGFR,NFKBIA,0.688
EGFR,AURKA,0.481
EGFR,PGRMC1,0.765
EGFR,MMP2,0.693
EGFR,TSC2,0.649
EGFR,STUB1,0.93
EGFR,AGO2,0.956
EGFR,TGFB1,0.975
EGFR,HGF,0.98
EGFR,SERPINE1,0.699
EGFR,CCL2,0.725
EGFR,COL1A1,0.655
EGFR,NFKB1,0.837
EGFR,CD82,0.738
EGFR,CCND1,0.841
EGFR,IL23A,0.662
EGFR,GLI1,0.566
EGFR,CDKN1B,0.736
EGFR,MAPK14,0.799
EGFR,SPARC,0.57
EGFR,IL12B,0.666
EGFR,IL4,0.82
EGFR,SKP1,0.583
EGFR,NR3C1,0.87
EGFR,MLH1,0.621
EGFR,CTSD,0.468
EGFR,APOA1,0.477
EGFR,TTR,0.62
EGFR,PKD2,0.51
EGFR,DUSP1,0.668
EGFR,EGR1,0.687
EGFR,KLRK1,0.471
EGFR,TNFSF10,0.446
EGFR,FLT3,0.591
EGFR,LRP1,0.838
EGFR,PLCG1,0.997
EGFR,SNAI1,0.711
EGFR,SOX4,0.41
EGFR,BMP4,0.516
EGFR,CANX,0.603
EGFR,TRAF2,0.835
EGFR,HSPB1,0.794
EGFR,APOE,0.608
EGFR,GDF15,0.612
EGFR,GFAP,0.562
EGFR,RARA,0.441
EGFR,LGALS3,0.964
EGFR,TRIM21,0.901
EGFR,SNAP25,0.523
EGFR,KRAS,0.997
EGFR,MDM2,0.897
EGFR,SRSF1,0.586
EGFR,RIPK1,0.668
EGFR,POU5F1,0.575
EGFR,TLR2,0.933
EGFR,LRP6,0.449
EGFR,VWF,0.424
EGFR,CDH1,0.999
EGFR,RAB11A,0.666
EGFR,SMAD7,0.406
EGFR,SMAD2,0.736
EGFR,CREBBP,0.653
EGFR,SLC9A3R1,0.854
EGFR,CCNE1,0.752
EGFR,PRDX1,0.673
EGFR,MAPK3,0.528
EGFR,EP300,0.588
EGFR,NOX4,0.417
EGFR,IL1B,0.873
EGFR,BRD4,0.597
EGFR,NOTCH3,0.785
EGFR,EPAS1,0.821
EGFR,KDR,0.805
EGFR,PIK3CA,0.999
EGFR,CUL3,0.412
EGFR,WNT5A,0.545
EGFR,STAT3,0.998
EGFR,DNMT3A,0.436
EGFR,TP63,0.514
EGFR,ICAM1,0.877
EGFR,PPARGC1A,0.456
EGFR,RAB7A,0.52
EGFR,NRP1,0.489
EGFR,RB1,0.52
EGFR,PXN,0.825
EGFR,FGF7,0.927
EGFR,PML,0.402
EGFR,TP53,0.943
EGFR,ERBB2,0.999
EGFR,RAB5A,0.883
EGFR,SKP2,0.639
EGFR,IL18,0.4
EGFR,TRAF3,0.402
EGFR,PTGER4,0.404
EGFR,KLF5,0.405
EGFR,FKBP5,0.407
EGFR,HSPG2,0.407
EGFR,FOXC1,0.408
EGFR,BTRC,0.409
EGFR,TLR9,0.411
EGFR,CLU,0.413
EGFR,BAX,0.418
EGFR,ADAM12,0.424
EGFR,KIT,0.428
EGFR,ID1,0.428
EGFR,PPARA,0.431
EGFR,FADD,0.436
EGFR,P2RY12,0.44
EGFR,MAP1LC3B,0.44
EGFR,PRKCD,0.441
EGFR,METTL3,0.442
EGFR,TXNIP,0.443
EGFR,HK2,0.444
EGFR,MYD88,0.445
EGFR,MITF,0.445
EGFR,ROCK2,0.447
EGFR,ROCK1,0.447
EGFR,SETD2,0.448
EGFR,HMGB1,0.449
EGFR,BTK,0.449
EGFR,TSC1,0.449
EGFR,LDHA,0.451
EGFR,WNT1,0.453
EGFR,VDAC1,0.453
EGFR,KPNA2,0.453
EGFR,MUC2,0.453
EGFR,ELAVL1,0.454
EGFR,CXCL1,0.455
EGFR,SP1,0.455
EGFR,EMD,0.458
EGFR,HMGA2,0.459
EGFR,EWSR1,0.46
EGFR,RELN,0.46
EGFR,CALR,0.469
EGFR,CD40LG,0.472
EGFR,GJA1,0.473
EGFR,PABPC1,0.474
